Ayssi comensan las paraulas de Albucasim .	 "Thus begin the words of Avicenna.
E si veses de aquesta malautia que no abaste aquest cauteri e veses le cors del malaute tollerable, cauteriza aquel en le mieg loc del cap ayssi cum havem recontat, e cura la plagua entro que sia sanada.	 And if you see that this treatment does not suffice and the body of the patient can tolerate it, cauterize in the middle part of the head as we have mentioned, and care for the wound until it is healed.
E si voys, aministra le cauteri le qual havem dit en le capitol de streccio de arceria am cauteri havent dos cotels, e es milhor cauterizacio aquesta e mays conferent.	 And if you wish, administer the cautery that we mentioned in the chapter on archery wounds with a two-pronged cautery, which is considered a better and more effective cauterization.
Capitol .v.	 Chapter V
De cauterisacio de las dolors de aurelhas.	 On Cauterizing Ear Pain
Quan en la aurelha ve dolor per freg e es curat am causas lacsativas e am l’autra curacio la qual he dita en la divisio, e no es remauguda la dolor, lahoras igneys le cauteri, e es aquest le qual ha nom puncta, del qual aquesta es la forma:	 When there is pain in the ear due to cold and it is treated with laxatives and other treatments mentioned in the division, and the pain does not subside, then apply the pointed cautery, which is called "punctum." Its form is as follows:
E aprop puncta aprop la ignicio, e sia menat al enviro de tota la aurelha ayssi cum roda es revolguda, o en le circuit de quascuna essemps si la dolor es en quascuna.	 And then pierce close to the bone, and let it be guided around the entire ear like a wheel is turned, or in the circumference of each area if the pain is in each one.
Alonga te am le cauteri de la razit de la aurelha pauc a pauc pus que aias senhat le loc am tenta.	 Proceed with the cautery from the base of the ear, little by little, further than where you sense the location with your finger.
E si le cauteri de detz puntz en tota aurelha, e quays aquela, e aprop cura les locz entro que sian sanatz.	 "And if you make cautery points on both ears and remove them, then proceed to heal the areas until they are healed.
Capitol .vi.	 "Chapter 6.
De cauterizacio de turtura.	 "On the Cauterization of Torture
Turtura la qual es curada e am cauterizacio no es sino de las specias las quals veno per flecma, segon que havem dit en las divisios de las malautias.	 "Torture that is cured and can be treated with cauterization is only from the toxins that come through phlegm, as we have said in the divisions of diseases.
Esquiva cauterizacio de la specia que endeve per siccacio o per spasme del nervi.	 "Avoid cauterizing the toxin that comes from dryness or nerve spasm.
Quan tu curas aquela specia de turtura am jerras e capipurgi e guarguarismes, e no comfereys la tua curacio, lahoras cove que tu cauterizas le malaute am tres cauteris: la i deves la razit de la aurelha, e·l segon un petit dejos le sieu templar, e le ters deves la conjunccio de doas labias.	 "When you cure this type of torture with jars, clysters, and gargles, and your treatment is not effective, then it is necessary to cauterize the patient with three cauteries: one at the root of the ear, the second a little below the temple, and the third at the junction of the two lips.
E pausa lo tieu cauteri per le contrari de la partida malauta, quar mollificacio no ve sino en la partida que apar sana.	 "And place your cautery against the opposite side of the affected part, because softening only occurs in the area that appears healthy.
E la forma de cauterisacio es que cauterizas aquel am le cauteri en le dreyt de la extremitat de la aurelha pus sobirana un petit sobre le corn del cap, e en le templar autre, la longuesa del qual sia segon la longitut del dit pous, e depausa la tua ma am cauteri entro que sia comburida la quantitat de la maytat de la specitut de la codena.	 "And the method of cauterization is to cauterize with a cautery on the right side of the tip of the ear, slightly higher than the horn of the head, and another on the temple, whose length should be according to the length of the thumb, and hold your hand with the cautery until the amount equivalent to half the thickness of the little finger is burned.
E aquesta es la forma del cauteri, e es specia del cutellari, la forma del qual es denant mesa.	 And this is the form of the cautery, which is like a small knife, the shape of which is placed in front of the table.
Mays empero pus subtil es que aquel un pauc ayssi co vesas; e cove que cotel en lu de superflua groceza un pauc.	 However, it must be more subtle than that one, somewhat like a needle; and it is necessary to remove some of its excess thickness.
E aprop cura le loc am aquo que es denant procezit entro que sia sanat.	 Then care for the area with water until it has healed.
Capitol .vii.	 Chapter VII
De cauterizacio de apoplextia antiqua.	 On the Cauterization of Old Apoplexy
Quan apoplextia es antiquada e curas aquela am aquo que havem dit e no confereys la tua medicacio e le malaute no ha febre, lahoras cauteriza aquel am quatre cauteris: sobre totz les corn del sieu cap; e am cauteri e le mieg loc del cap, ayssi cum havem dit; e am cauteri en le coguot.	 When apoplexy is old and you are treating it with the water we mentioned earlier, and the patient does not have a fever, then cauterize them with four cauteries: on all four corners of their head; and with a cautery in the middle of the head, as we have said; and with a cautery in the nape of the neck.
E la manieyra del cauteri es fayta segon que es desus dit.	 And the manner of the cautery is done as described above.
E ja es cauterizat sobre la boca del estomac; e es mays derier; e aprop sia curat am aquo que procezeys.	 And if it has already been cauterized on the opening of the stomach, and this is more recent, then care for it with water that has been processed.
Capitol .viii.	 Chapter VIII
De cauterizacio de obblivio fayta per flacma.	 On the Cauterization of Forgetfulness Caused by Burns
Cove que sian donatz al malaute en le comensament jerras grans e pilulas le servel mondificantz.	 It is necessary to give the patient, at the beginning, large doses and pills that serve as purgatives.
E aprop ras le cap tot del malaute e pausa sus le coguot de lu emplaustre de cetre descrit en le tractat dels emplastres.	 Based on the provided examples, here's a line-by-line translation of the given sentence:
E pausa aquel alcunas veguadas, quar aquel es manieyra de cauteri.	 And pause for some time, because that is the manner of cauterization.
